address,label
AKBÜK MAH AYDIN 09 TR TR09 5887 sokak Yeşil Akbük sitesi. No:2 6H,150
TEPE MH. 36 fSK. NO:7 D:8,9396
 Pelit sokak Elif Sitesi no:5 d:30 İSKELE KARABURUN İzmir,7982
Ali Fuat CEbesoy Mah. 9529 Sok. Kordelya Evleri 1.Blok Daire:1 KARABAĞLAR İzmir,3812
3222 sok.No:4 Boyalık/Çeşme BOYALIK ÇEŞME İzmir,2999
istasyon mah 7 Eylül cddesi 92/a saruhanlı Manisa ,8122
"Cumhuriyet Mahallesi Yaya Yolu 2 Sokak, No.1",700
"MOSB 4.Kısım, Metin Ersan Caddesi, No:8, Çelsan Ziraat Aletleri",7913
"Aydın, Didim, Mersindere Mahallesi Arguvan Cad.prıme Blue 1 Site Apt.no 4 E Daire 1 Mersindere Mah",187
Denizli çardak istiklal mah. İstiklal cad. 157 sok. No.3 kat.2 ,1230
540/1 sokak 8/2 GERZELE MERKEZEFENDİ Denizli,511
"ÖRNEKKÖY MAH. 7421/1 SOKAK, NO 3, BIRLIK APT, DAIRE 24 KARSIYAKA",6733
"Aydın, Efeler, 2106 Sok.no 6 Kat/1 / Turkey 09100",1593
bahriye üçok bulvarı no:25 yılmazlar elektrik,5921
Yıldıztepe mah. Muammer hastepe CAD. No 27 d.4 Vega park sitesi YILDIZTEPE NAZİLLİ Aydın NAZİLLİ NAZİLLİ,1772
BARIŞ MAHALLESİ 302 sokak no:20 D: 5 KUMAŞ APARTMANI Buca İzmir,4519
YAKA KÖY MAH KÖYİÇİ SOK NO:70 BODRUM MUĞLA,9890
Bahar Mh. 2947 sokak no 9 daire 3 KARABAĞLAR İZMİR,4396
10043. Sk. Öms Özel Mobilya No:8B ADALET MERKEZEFENDİ Denizli,863
Basın sitesi mahallesi 174.sokak no:39 daire 1 izmir/Karabağlar Özlükardeşler no:39 daire 1,4702
8711 sokno 51daire1 küçük çiğli KÜÇÜK ÇİĞLİ ÇİĞLİ İzmir,7193
Bağbaşı mahallesi Gaziosmanpaşa caddesi no 27 kat 2 daire3 BAĞBAŞI PAMUKKALE Denizli,338
ATATÜRK MAHALLESİ EMRAH SOK. NO:4 KAT:3 DAİRE:3 ATATÜRK SÖKE Aydın,619
HATAY MAHALLESİ Hatay mahallesi yeni gümüşpala Sokak TOK İ evleri A4 blok kat 1 daire 6 Bayındır/ İzmir   BAYINDIR İZMIR Türkiye,2438
 Kemalpaşa Mah. Sağlık işleri müdürlüğü Kemal paşa mahal lesi 130 sk no 8 Menderes İzmir,2721
IZMIR KARSIYAKA IMBATLI MAHALLESI 7405.SOKAK ÇIÇEK APARTMAN NO 14 DAIRE 9 KAT 2 KARSIYAKA,6358
"Burgaz Mh. 3. Hidirlik No:76 Kat:3 
  ",10376
Çalikuşu Mah. Halide Edip Adıvar Cad. no.158/A İzmir Şoförler ve Otomobilciler Esnaf Odası İ,4835
Karaçalı mah. Belediye hizmet binası no 96 Dalaman /Muğla KARAÇALI DALAMAN Muğla,9162
ATATÜRK Mah. Kubilay caddesi no:20 daire:3 ,1933
Ulamış Mh. 1407 sokak Bina No:16 Kat:0 Daire No:0 Seferihisar/İzmir,2650
"Çelebi mah 530 sok no:43 güzelbahçe izmir
Çelebi mah 530 sok no:43",3458
Uğur Mumcu Mh. 1304/1 Sk. No:11/2 K:6 D:19 İsmail Aykut Apartmanı C Blok Ev,7552
İaosb 10042 sk. No:16 Çiğli -izmir ATATÜRK OSB ÇİĞLİ İzmir,6227
884. Sk. No:1/B kahramandere mahallesi güzelbahçe İzmir Provence sitesi Lavandin3 KAHRAMANDERE GÜZELBAHÇE İzmir,3447
BAHÇELİEVLER MAHALLESİ. ŞİRİNKÖY YOLU CADDESİ No 50 . 112 ACİL ÇAĞRI MERKEZİ Merkezefendi BAHÇELİEVLER MAH,727
1777/2sok no2 daire11 GONCALAR KARŞIYAKA İzmir,5876
Yerguzlar Cd. Apt No: 27 Kat: 1Daire No: 2,8964
Umut mahallesi,3590
Atatürk bulvarı no:70b Güney ilçe devlet hastanesi,892
GÖCEK MAHALLESİ muğla fethiye göcek mahallesi atatürk hü rriyet bulvarı no 95    FETHİYE MUĞLA Türkiye,9185
çevreyolu özdeniz ticaret arkası 330 sk. no 1/2 Karaçulha Mah,8948
mugla koycegiz gulpınar mah karaahmet sokak altınkoza evleri 10/10 yeşil çitli en baştaki ev ,9488
Bayraklıdede mahallesi turgut Özal bulvarı 4.sokak Adalılar Sitesi no:45 KUŞADASI,1748
Caher Dudayev bul No 67mavisehir Karşıyaka İzmir,6249
İzmir tire MNG kargo,2120
Cumhuriyet mah 3366 sok no 3 daire 1,570
Kuşpınar Mh. Emek cad. Kuşpınar mah. No:105 almina evleri a blok kat5/18 pamukkale denizli  PAMUKKALE DENİZLİ,657
"Devrim Mah. 3749 sokak, no:12, kat:2",3482
Kemalpaşa Osb. Gazi bulvarı Bina No:185 Kat:1 Daire No:185 Kemalpaşa/İzmir,5585
Fatih mah. 30 ağustos caddesi ışıkay apt 24/3 k:1 d:2 Tire,2142
Taşyaka Mahallesi 218/2. Sokak No 26 Elegance Sitesi Kat 3 Kapı No:7,8791
Manas bulvarı avcılar exclusive a blok no-10 k-4 d-66 MANSUROĞLU BAYRAKLI İzmir,5679
"Efeler Mahallesi.1409 sok. No.26/A
",1360
Yeni Mh. Kanyon CD. No:4/1,9534
"Aziz Nesin Bulvarı, Pamukkale 7, Giriş: 99, Kat: 5, No: 19 Mavişehir/Karşıyaka/İZMİR Pamukkale 7, Giriş: 99",6244
Kazim dirik mah. 422 Sk. No:2,5694
"Altintas mahallesi
Yildirim sokak
No-1 kat-1",9230
GAZI MAH. 7740.SOKAK NO:25/1 D:7 KOYUNDERE//MENEMEN,7461
"Mithatpaşa cad no 631 kat 1 
Daire 2 Zirve konut SİTELER GÜZELBAHÇE İzmir",3572
EVKA-5 MAH İZMİR 35 TR TR35 8925 sokak no6 d10 evka5,7270
bala mahallesi. havuz caddesi. no:7 kat-2  2,1900
Aydın 4. Ağır Ceza Mahkemesi Yazı İşleri Müdürü  odası 106 nolu oda HASANEFENDİ - RAMAZAN PAŞA EFELER Aydın,1608
Gümüşkaya sitesi Fahrettin Altay sok 1.kisim 1525ada villa no 2 GÜMÜŞLÜK BODRUM Muğla,9919
İnönü cad no:35 daire:10 Dalaman/Muğla,9166
"1203/11. Sk. No:5-7, 35170 Konak/İzmir MEGAPOL ÇARŞI KULE KAT:22 SEVAL KABLO",5329
Gülbahçe 12124 Sokak No:5 Daire:4 Mimas sitesi C blok  GÜLBAHÇE URLA İzmir,3176
"The Bodrum EDITION, Dirmil, Balyek Caddesi, Bodrum/Muğla",9988
"9118 sk no 31 Beyzam yün tuhafiye reis mah. Yeşilyurt karabağlar İzmir Reis - Karabağlar / İzmir
",4772
Celal Bayar Cd. Kat3,9156
Fesleğen Mah. Emek Cad. 984. Sok. No: 4 Kat: 3 Daire: 3 FESLEĞEN PAMUKKALE Denizli,803
Eskicami Mahallesi 30.Sokak Hamza Kuş Apartmanı No:21/1 Manisa/Salihli,6594
Kabakum Mahallesi Bankacılar 33 sokak No:8 Dikili İzmir KABAKUM DİKİLİ İzmir,8648
555 sokak. No:28/B Daire:14,840
"Kazımdirik, Kazımdirik, 379. Sk. No:1, 35100 Bornova/İzmir Coordinat Suits B block 4. kat Daire 436 Bornova/İzmir",5489
TEVFİKİYE MAH Mimar sinan bulv.akpolat sit.no:95 Bblok kat:3 daire 9,7599
Birlik mah. 4233 sokak 3/1A Bornova İzmir Polidea Ağız ve Di ş Sağlığı BORNOVA / İZMİR,5162
"2123. Sk., İsmet İnönü Dbd hotel çeşme",3081
Nevvar Salih İşgören Cd. Gaziemir Nevvar Salih İşgören Devlet Hastanesi No:16 acil servis SEVGİ GAZİEMİR İzmir,2971
Akkonak mah. Fatih Cad. No:105 Öztürk Apt. Kat:5 Daire:19,741
Gümbet Mahallesi Ayaz Caddesi No 50 Lumy Suites Otel Bodrum/Muğla No 50 Lumy Suites,9680
Akıncılar MH.2700 SK. No 19/9  baltacı apt.Manisa sehzadeler Baltacı apt,7648
cumhuriyet mahallesi anafartalar sokak no:19/zemin kat turgutlu/manisa Cumhuriyet mah - Turgutlu,6831
yelki mah. 2247 sokak alacalı apt d: 2,3266
Tuzla mah 586. Sok Melisa apt 4/3 Muğla Fethiye Tuzla mah - Fethiye,8821
6230 sokak no5 daire 13 GÜMÜLDÜR FEVZİ ÇAKMAK MENDERES İzmir,2089
"406 sok.
no 9/a ÇAMLIK DİDİM Aydın",40
Muğla Milas Firuzpaşa Gazipaşa mah merdivenli sok no 10 Karaova mobilya arkası,10342
Ziraat Bankası Fethiye Şubesi Cumhuriyet Mah. Çarşı Cad. No:43,8811
45/2 şok. 4/4sinem apt,4245
Atatürk Mah. 42. Sok  249/5 Kaleburnu Lojmanları E,8039
Orhaniye Mah. Birlik SK. No:48 kat:1 doğal kaynaklar Menteşe/muğla Menteşe kaymakamlığı,10239
karşıyaka mahallesi kenan evren caddesi ışık apart,9459
İstiklal mahallesi 605/1 sokak no 7 asiyan villaları aydin nazilli,1792
"Karya Cd., Bitez karya caddesi bitez no16/2 Bodrum muğla",9764
Ardıç Mah No3 Erdil Sitesi 2/19,3007
Nihat danışman mahallesi Atatürk caddesi no:23/a Soma / Manisa,8713
GÜVEN MAH menderes caddesi no:252 BUCA,4473
10008 sok no 1 petrofer şirketi Petrofer,6644
Güzel çamlı mahallesi kestane sokak no 7  GÜZELÇAMLI KUŞADASI Aydın,290
Şevketiye mahallesi sarmaşık Sokak no 8 sosyal yaşam merkezi.Kadın ve Aile Hizmetleri Müdürlüğü.Muğla/MİLAS,10363
4070. Sk. No 117 Kat 3 yunus emre mahallesi ,3618
ONÜÇ EYLÜL MAH. KELOĞLU SK. NO 12 SAYGIN APARTMANI DAİRE 5,8761
temel reis sokak no:11 d/2 NARLIDERE İzmir,4637
Cengiz topel caddesi no 3 2 BOSTANLI KARSIYAKA Izmir,5851
Yeni mah 353sok no 62 kat 1,258
Girne caddesi no 244 fitnat hanim apt kat 2 daire 6 sogukkuyu mah.,6745
ANKARA CAD. NO:335,5575
TOPRAKLIK MH. HALK CD. NO:47 YİĞİTLER DAY.(BOSCH),928
organize sanayi bölgesi mah 1.kısım fahri karaca cad. tosunoğlu tekstil no11 honaz DENİZLİ OSB HONAZ Denizli,1176
Gümüşlük Mahallesi Gümüşkesen Caddesi No 101/2 Milas,10375
"İzmir Buca adatepe mahallesi İzmir kız öğrenci yurdu
(Acem market karşısı) ADATEPE BUCA İzmir",4021
Ayrancılar mah 82/3sok no12/6,2474
5399 SOK YUNUSEMRE Manisa TR ,7793
"
Aşağı mahalle 13 eylül caddesi no 13
Kınık / İzmir / Türkiye",8533
Mansuroğlu Mah. Mansuroglu 286/10 dk. No:7 kat:6 D:605 brand Office  İzmir/bayrakli,5696
4516 sokak no33 kat 2 yeniçamlık barış mahallesi karabağlar izmir,3859
Gölenye mah. Halide Edip Adıvar cad no50 içmeler/marmaris kız kyk yurdu,9226
85. Yıl Cumhuriyet Mh. Sağlık caddesi no:20 KEMALPAŞA İZMİR,4626
Atatürk mahallesi baysak sokak No 17 kat 1,7077
Demirköprü Mah. Demirköprü Mah. 6168 Sk. No:5/8 Karşıyak Demirköprü Mah. 6168 Sk. No:5/8 Kar,6343
Mithatpaşa Mh. Mitahpaşa mh. Turan cad. No:27 Dostlar Kasabı Beşyol köşesi SALİHLİ MANİSA,6574
HAMIDIYE MAHALLESI OGRETMEN FIKRI SENGUN SOKAK NO:3 K:5 SOMA/MANISA,8700
2095. Sk. No:16/1 ÇUKURALTI MENDERES İzmir,2003
7134 SK. NO:46 K:4 D:4 BAYRAKLI ORG.NAFİZ GÜRMAN Mah gamze    Bayraklı İZMIR Türkiye,6426
Yeşillik cad. No.268/A Karabağlar izmir Pierre Cardin Bebek çocuk genç odasi,3870
9 eylül caddesi merkez mah. geçit-2 sokak no:5 emiralem EMİRALEM MERKEZ MENEMEN İzmir,7903
"Atatürk Mahallesi, 547. Sokak No: 8/1",3463
Atıfbey Mh 5 Sk No:22/c Detay Plus Gaziemir/izmir Gaziemir,3116
28 SK NO 39 K3 D 7,1816
143. Sk. No:27 kat:4 daire:16 akkuş apartmanı,1627
yelki mahallesi 2265.sokak no12/6 yelki mah,3271
Camikebir mahallesi Çetinkaya sokak no24 A  CAMİKEBİR GERMENCİK Aydın,1743
Emirbeyazıt mah. Özgür sok. Güneş apt. No:4 daire:8 kat:3,10217
ALİ FUAT CEBESOY MAH  9506 sk no1 karabağlar 21 nolu sağlık ocağı,3817
Aydın hatboyu caddesi hürriyet mahallesi no 92 daire 4 HÜRRİYET BUCA İzmir,4841
Kazim Dirik Mah. Kazımdirik Mah. 200 Sok. No:28 Çetin Apt.  Kat:2 Daire:5,6074
Hamdi Mergen caddesi no:93 kat:2 daire:2,10308
"BAHÇELIEVLER MAH, 1706 SK, NO 27 Daire 1",5961
Cicekmah   1616sok n37 d.6 bayraklı izmir   Kat:K.3  No:N.37 s D:D.6 ,6455
İnönü mah. Bursa sok. No3/1 Ödemiş,2494
Karaçalı Mh. İnönü caddesi 1.soka Bina No:8 Kat:3 Daire No:12 Dalaman/Muğla,9162
mitatpaşa mah  manisasalihli belediye caddesi mitatpaNo:38tmanı no38 ,6574
Selvi̇li̇tepe Irlamaz Yolu cad no:2D Turgutlu Manisa,6845
Magma Mekatronik Yalçın Özaras Caddesi No:1 MOSB 5. Kısım,7779
Gaziosmanpaşa  5410 sokak no 3 kat2 Çamdibi Bornova No:3 D:2 ,5338
bahçelievler mah 7159 sok no 34/1,9583
Maliyeciler 9224 sokak no:2 Yeşilyurt polis merkezi 4No:2 ,3808
YEDI EYLUL MAH TUNCA SOKAK NO 24 KAT 2 DAIRE 4,7092
Tarzan Blv.  Kısmet Sitesi No:77   GÜZELYURT YUNUSEMRE Manisa,7935
Menderes mahallesi Menderes Mahallesi Adnan Kahveci Cad. 154 sokak No:188 Kat:6 Daire:30 Buca İzmir Bina: 188 Kat: 6 Daire: 30 Buca - İZMİR,4514
Karaova mahallesi 876. Sokak storia sitesi limon etabı b blok no1 kuşadası Aydın,957
Atatürk mahallesi Atatürk mah.kiraz sok.no:8/1 beren apartmanı daire 1 söke/Aydın Bina: 8/1 Kat: 1 Daire: 1 Söke - AYDIN,613
Cumhuriyet mahallesi cumhuriyet caddesi No:128/B Karadaş Hafriyat,141
ATATÜRK MAH Atatürk mah. Erler cad. No:86 Güzelbahçe /İZMİR GÜZELBAHÇE,3460
GÜMÜLDÜR ATATÜRK MAH şener cad no:23,2088
Dostlar Sk. Yapıcıoğlu Sitesi C Blok Kat 1 Daire 6 KONAK SÖKE Aydın,606
Buca koop mah. 1403 sokak no:30 görkem apartmanı kat 7 daire:15 buca/izmir BUCA KOOP. BUCA İzmir,3730
Hasan Güven Cd.  No:3 Daire:1 YEŞİL GAZİEMİR İzmir,3099
"527 sokak, no:13",3022
Sadıkpaşa mahallesi menderes bulvarı no 7/1 Vanlı Çiçek Market ,2333
Hürriyet mah. 489 sokak deniz apt. No:1 daire :3  HÜRRİYET AKHİSAR Manisa,8316
Kazim Dirik Mah. Kazım dirik mahallesi 290. Sokak 14/4,8257
Selçuk bey mah 1050 sok no 22 kat3 daire5 Aras apt SELÇUK BEY MERKEZEFENDİ Denizli,986
6180/1. Sk.  38/18 Kat:2 DEMİRKÖPRÜ KARŞIYAKA İzmir,6339
Akbük Mah. ÖZÇELİK SİTESİ 5581 Sok. No.29 Didim/ Aydın,184
Cevherpaşa Mh. CEVHERPAŞA MAHALLESİ MUĞLA YOLU CADDESİ NO:5 DENİZLİ / KALE KALE DENİZLİ,224
yeşilçam mahallesi 2001 sokak No63/1 yeşilçam camii karşısı aydın gıda üstü 2. Kat ,5583
Siteler mahallesi elmas sokak no 16 kat 3,2617
Şemikler Mahallesi 6277/2 Sokak No 4A Karşıyaka / İzmir 4a,6709
ATAŞEHİR Mah. 8212 sokak no 38 sukran apt kat 1 daire 2 ,6960
10049. Sk. No11 volkswagen showroom avek otomotiv ATATÜRK OSB ÇİĞLİ İzmir,6228
çamdibi mahallesi 324.sokak no:1 villa sarp,9437
Adatepe Mah Adatepe mahallesi 5 sokak no16 kat3 daır e3 Tuna apartmanı Buca/İzmir     Buca İz mir Adatepe Mah   Buca İZMIR Türkiye,3967
Akbük Mahallesi 1001 Cumhuriyet Caddesi No 25/A Akbük Ekmek Fırını,182
Ambarcı Cd. No:23/3 İSKELE DATÇA Muğla,9069
Fatih mah. İbrahim Karaoğlanoğlu cad. No 9 d. 2  Fatih mah. İbrahim Karaoğlanoğlu cad. No 9 d. 2 ,2099
1411 Sok No.1 D.1 Altıntabak Aprt,8184
TED Aliağa Koleji Petkim site konutları site 1. Pk 35801 Aliağa İZMİR,8172
keçiliköy osb mh. ahmet nazif zorlu bulvarı No:28 yunusemre/manisa,7776
"İzmir, Karşıyaka, Yalı Mh., Soyak Mavişehir Sitesi A Bölgesi, 6523 Sk. C1 Blok, Kat:10, D:40",6689
KURTULUŞ MAH ATATÜRK CAD NO 12 D 1 SOMA SOMA Manisa TR ,8715
"Yaylacık, 173. Sokak yaylacık mahallesi hikmet bey apartmanı kat1 daire 3  Buca/İzmir",4553
1222 sk. No:12 D No:2 Pamukkale,547
"İhsan Alyanak, no:99 kat:2 daire:3 Karabağlar/İzmir",3493
Gazi Mahallesi Hasangüven Caddesi No124/a Dervişoğlu Turizm,3235
Zeybek mah turgut Reis cad no 2 gültepe/ konak /İZMİR konak,4998
Huzur mah.Yazar sok.Palmiye apt.No:1 D:18   Narlidere /İzmir,4049
Ismet Kaptan MahSairesref Izmir 35 TR TR35 bulvari no 21Tatildenince Konak,5096
KURUÇEŞME kuruçeşme Mahallesi Metin Göktepe sokak no 51 daire 5 ,3724
Albayrak Mahallesi Fuzuli Sokak No1 Turgutlu 100. Yıl Albayrak Özel Eğitim Anaokulu,7238
Adatepe Mah adatepe 8/5 sokak no:4 35020 Buca/İzmir Buca/İzmir,3970
10. Sk.kat.2 daire.9 hilal apartmanı ÜÇEYLÜL BUHARKENT Aydın,1974
Yeni mahalle mahallesi şehit hasan kuzu caddesi 104/8 sevyapı yılmaz apt,7825
Zeki Öztaş Cd. Eşrefoğulları Unlu Mamulleri No:38/2A İNÖNÜ TORBALI İzmir,2466
KADıNLARDENIZI MAH. 505/3 SOKAK UYGUN REZIDANS A BLOK. KAT/4 DAIRE/13 KUŞADASı/AYDıN,1311
"Metin göktepe caddesi 48/1 çelik insaat kat:4 no:28
Atatürk Mah/Buca/Izmir
, Buca / İzmir ",3722
4 Eylül Mahallesi Adnan Menderes Bulvarı No:32 Can Apt.Kat:5 Daire:23 4 Eylül Mahallesi Adnan Menderes Bulvarı No:32 Can Apt.Kat:5 Daire:23,1983
Bakircilar mahallesi turgut Özal bulvarı  No 12,215
Yenikale Mah Sema sok  Eroğlu Apt No:23 D:6,4075
Muradiye Mah. 4 Sk. No:13/3 Yeşil Rüya Garden Sitesi C Blok Daire: 7 Yunusemre / MANİSA,7969
ÇAMLIK MAH. HAYDAR ÖZALP CAD. PARLEMENTERLER SİTESİ 9.BLOK NO:4R ÇAMLIK MAH,10
Kınıklı Mah 6003 sok Kerem Apt No: 3 daire 4,540
manavkuyu mh. 234 sk. no.6/A Bayraklı/İzmir MANAVKUYU BAYRAKLI İzmir,6081
muğla/marmaris kemeraltı mah 62.sokak halil apartman no 11 daire 9 halil apartman,9391
Altay Mah. Cevdet Öktem Cd. No:30 K:2 D:2 Turgutlu / Manisa ,7116
Foça Mah.1009. Sok.No:4 D.1 FOÇA FETHİYE Muğla,9010
7515 sokak no 2 b blok k 1 d 4 Günbatımı sitesi İSTİKLAL MENEMEN İzmir,7444
Kuşadası Davutlat yolu üzeri Aşiyan Küme Evleri  No:46 Yeni no:1/18 SOĞUCAK KUŞADASI Aydın,823
Meryemana Caddesi Flora Gayda Sitesi K1-K2 (Sahile inerken Tire Ege Sitesi sağda Flora Gayda Sitesi solda kalacak) GÜMÜLDÜR İNÖNÜ MENDERES İzmir,2024
İNÖNÜ MAHALLESİ SEYREK MALTEPE YOLU SOKAK NO 42 SEYRİ LİFE3 A BLOK KAT 1 DAİRE 10 İZMİR/MENEMEN,7477
Doğanlar mh hacılarkırı cd a blok kat 2 daire 25 BORNOVA / İZMİR,5575
Tuzla mah. 616 sk. No:4 kat:2 daire:2 Fethiye Muğla TUZLA FETHİYE Muğla,8895
Akgedik caddesi no:250/25,7911
"VODAFONE YALÇIN İLETİŞİM
Ulucami mah Ali ihsan kalmaz caddesi No : 3/1
 ULUCAMİ KÖYCEĞİZ Muğla",9494
KUMBAHÇE MAH.PARK SOKAK NO3/1 48400 BODRUM,9711
"Bostanlı, Bestekar Yusuf Nalkesen Sok. No:32, 35590 Karşıyaka/İzmir   (CLİNİCZER)",5850
FARİLYA MAH. 44. EVLER SİTESİ NO:27,9998
beldibi mahallesi 7 sokak no 10 erdogan apartmani marmaris/mugla,9467
ZAFER ZAFER MAHALLESİ 4307 SOKAK NO 15 K AT 3 ALTINDAĞ BORNOVA İZMİR  ,5173
330 sokak no 8,7131
GÜRPINAR MAH Enko meyve orman ürünleri 7004/3 sok no:14/a Sabi,5031
8293 sok aden park sitesi c2 blok no 3 ,6676
"Vatan Mahallesi, Filiz Caddesi, Köşk Apt. No 39, D. 9 /Yeşilyurt Karabağlar",4759
Zeybek mahallesi zeybek 4 caddesi zeybek park sitesi a4 blok no 7 kat 5 daire 20 Aydın efeler Aydın,1587
Altıntaş Mah. 346 Sok. No:26 Armağan Apt. Daire:12 Kat:6 Konak/İzmir ALTINTAŞ KONAK İzmir,4967
 Paşa Mah. Paşa mah. 12 sok. No:20 d:3 akhisar/mani sa 45200,8401
Adnan Menderes caddesi kadık rezidans c blok  no 80 kat 2 daire  6 milas güllük,10285
43 Sokak No 23 kat4 daire 8 TEVFİKİYE KIRKAĞAÇ Manisa,8548
"Kötekli Mah. Muğla Eğitim ve Araştırma Hastanesi  Zemin Kat, Menteşe-Muğla",10111
Cumhuriyet Mah. 1983 Sok. NO:50 Kat:4 Daire:7 Efeler/Aydın CUMHURİYET EFELER Aydın,1379
9306/2. Sk. No:6 d:2 kat:1 çınar apt. TAHSİN YAZICI KARABAĞLAR İzmir,4358
Cumhuriyet mahallesi kurtuluş caddesi No 12 blok mimarlık 12,2451
Tershane mahallesi 1672/1 sokak no:27 d:5 Alaybey Kahyaoğlu Apt,5972
Berin Taşan Sk No:32 K:2 D:2 kamil karahan apt,5940
Adnan Menderes mahallesi. Gonca sokak. No:6 daire:3 Tire /İZMİR  ADNAN MENDERES TİRE İzmir,2159
Cumhuriyet mahallesi minare Sokak Kuaför Halis Sansar ,1674
Zihni Derin Caddesi No 26  AK Parti il binası polis noktası ORHANİYE MENTEŞE Muğla,10236
ATAŞEHIR MAHALLESI 8019/21 SOKAK NO:26 GÜZEL HAYAT APARTMANı KAT:1 DAIRE:4,6658
Fatma Tanrı Verdi Güzellik Merkezi Yuriçi Kargo Yanı No 23 Mustafa Kemal Bulvarı Fethiye Muğla,9060
 Atatürk Blv. no:65/2 KONACIK BODRUMMuğlaBODRUM MUĞLA,9850
Hısar mahallesi 2370 sok no:9 didim/aydın ,158
3066 sokak no 1 Umurlu Mah,1637
İncilipınar Mh. 1206 sk no 22 kat 1 daire 1 PAMUKKALE DENİZLİ,690
Muradiye Mahallesi Sanayi Caddesi No:38 Yurtiçi Kargo Muradiye Depo İş Yeri,7918
"Şimşek Ambalaj 10003. SOKAK NO:1 A.O.S.B, 35620 Çiğli/İzmir",6659
Aydın/Germencik/Camikebir Mahallesi/Kurtuluş Caddesi/no:165/şükrü usta pide salonu CAMİKEBİR GERMENCİK Aydın,1744
Hacifeyzullah Mah. Guvercinada Cad. no:2 09400 Kusadasi/Aydin GÜVERCİN ADASI KUŞADASI Aydın,1467
Barış caddesi no 42 kat 2,5009
 Kemeraltı Mah. Kemeraltı mahallesi 86 sokak no:10 D:1 E sen Apt b blok,9371
Adatepe Mah. Adatepe mahallesi 18 Sokak No8 Ayşe Kelmen Apt Daire 16 Daire 16,4606
"Çıldır , İnönü Cd. No:34 48700",9364
Kötekli mahallesi 268. Sokak no:4 daire:2 zehra acar apartmanı menteşe/muğla,10145
Cemal gürsel caddesi no.374 daire.6 kat.3 ardalı apartmanı DONANMACI KARŞIYAKA İzmir,5888
Gündogan Mahallesi Necip Nalbant sokak.Teras Villalari 45/19,10068
R. Şevket İnce Mah. 1934 Sok. 3.Etap 1.Kısım A11 Dış Kapı No:5 Daire:1Bayraklı/İzmir R. ŞEVKET İNCE BAYRAKLI İzmir BAYRAKLI İzmir TR ,6772
"Yukarı mahalle , atatürk ilkokulu caddesi, Bina no :1  / 2. Kat Daire no : 6  YUKARI ACIPAYAM Denizli",191
1918 Sk No 17 kat 4 daire 4 türktılmaz apt,6013
Çevreyolu ışıkları  bim market yanı kerimoglu prefabrik  KARAÇULHA FETHİYE Muğla,8947
222 8 sokak No:9 daire:4,3982
Yeni mahalle 818 sokak hamarat apartmanı 15/11 kat 2 aydın/didim Kat 2 daire 11,132
Güllük  Güllük Adnan Menderes Caddesi 371. sokak AsemNo:Asem I D:1 kat /Ada 48 Pastanesi  Kat:6456 ,10286
Kurtuluş mahallesi namık kemal caddesi no 8. İzmir/aliağa  aygaz bayi ,8266
Yaylalı mahallesi Yaylalı mahallesi 1/1 sok . No 4/A Gisu Çiçekçilik ve Organizasyon .,328
5438 sok (eski Halis Temel Cd) no:103/1 Paşalimanı Ardıç  ,3164
ATASEHIR MAH  8211/8 sok. no:21-c adalya optik çigli-izmir,6956
Ali Cetinkaya Bulvari. Akarcali Apt. No 33 Kat 3 Daire 5 Alsancak - Izmir ALSANCAK KONAK İzmir,5266
AOSB 10036 SOKAK DİRİNLER MAKİNA ÇİĞLİ İZMİR,7148
"Basın Sitesi, inönü caddesi onart apartmanı basın sitesi mahallesi karbağlar göztepe kat 4 daire7 Karabağlar/İzmir",4671
YUNUSEMRE Yunus emre Mah. 6409 no 10A daire 12 kat 4. Çarşamba pazarı yanı ,567
 Yeni Mah. Aliağa/İzmir Yeni mah. Samurlu Cad. Elit  apt. No: 53 Daire: 12,8229
Çakırcalı cad.no.38,130
"Yiğitler Mahallesi Adnan Kahveci Caddesi No 57 Daire 7 İzmir Buca No 57 Daire 7 En Üstün Bi Altındaki Zil Düğmesi, En Üst Kat",4477
Manas Bulvar No:1 Posta İşleme Mrkz Müd Postane,6015
Basın sitesi mahallesi   İnönü cad.  Kat:1           No:339 D:1 ,4715
Altıntaş mh manolya sk no 73 urla izmir,3046
124.cü sokak No 16 kat 2,10277
Harputlu cd hamamci bahce sokak no 12,8658
HURRIYET MAH. 455 SOK. NO: 13 D-6 SIRINYER/IZMIR,4461
"gazateci hasan tahsin caddesi, no:148-1, Yonca apt, daire:6 BASIN SİTESİ KARABAĞLAR İzmir",4722
Pamukkale Üniversitesi Hastanesi Onkoloji Kemoterapi Gündüz İşlem Ünitesi Kat:2 Pamukkale /DENİZLİ,427
Aydın Hatboyu Cd. Havancı Apartmanı No:16 daire 7 hürriyet mahallesi  HÜRRİYET BUCA İzmir,4448
.521/11 sokak no : 88 GÜNEŞLİ KONAK İzmir,4800
7401 sokak istiklal mahallesi egekent2/Menemen tepe konakları sitesi No:9 d:10 A:blok,7460
Altınkum mahallesi 5.sokak no:4 nazar otel,41
Binbaşı reşat bey mahallesi 388 sokak no 22 daire 2,3383
BASINSİTESİ MAH. 173/4 SOKAK NO:8 D:6 ONART APT. B BLOK KARABAĞLAR/İZMİR BASIN SİTESİ MAH,4673
Kazımdirik Mh. Gnv Lojıstık Bina No: Folkart Tıme Kat: 3 Daire No: 308 Bornova / İzmir Kazımdirik Mh / Bornova / İzmir,6125
